inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.0 , 0.02998528 , 0
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.6 , 0.02720294 , 0.6
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.8 , 0.03089442 , 0.6
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.9 , 0.0384587 , 0.6
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.7 , 0.02744698 , 0.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.6 , 0.048823899999999996 , 0.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.9 , 0.5612967999999999 , 0.6
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.2 , 0.8874634 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.4 , 0.3828584 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.4 , 0.8180700000000001 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.5 , 0.8268392 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.6 , 0.8747186 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.6 , 0.9003164 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.8 , 0.8189069999999999 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.8 , 0.856568 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.9 , 0.3858472 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 1.0 , 0.10690216 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 1.0 , 0.1050228 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 1.0 , 0.8994586 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.1; crossover_prob = 0.0 , 0.04000026 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.8 , 0.02557792 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.9 , 0.0300382 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.7 , 0.0263469 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.9 , 0.02643626 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.9 , 0.03968138 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.2 , 0.883701 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.8 , 0.04042206 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 1.0 , 0.039384999999999996 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.0 , 0.0268562 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.5 , 1.012067 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.7 , 0.919473 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 1.0 , 0.927598 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.0 , 0.03984392 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.3 , 0.904875 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.7 , 0.4277158 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.8 , 0.043571359999999996 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.1 , 0.9031712000000001 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.3 , 0.02793654 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.5 , 0.908444 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.5 , 0.8935626 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.6; crossover_prob = 0.6 , 0.4178084 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.1 , 0.893738 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.2 , 0.9418356 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.0 , 0.5166742 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.0 , 0.9730388 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.9 , 0.457665 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.1 , 0.0259361 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.1 , 0.037062239999999996 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.1 , 0.9453484 , 0.8
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.4 , 0.1088874 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.5 , 0.0378556 , 0.8
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.8 , 0.04077746 , 0.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.3 , 0.1520874 , 0.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.6 , 0.561413 , 0.8
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.0 , 0.01001864 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.0 , 0.01802944 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.0 , 0.03067992 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.0 , 0.01046408 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.0 , 0.02105878 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.0 , 0.0322862 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.0 , 0.07882132 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.0 , 0.304496 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.0 , 0.6714102000000001 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.0 , 0.08093070000000001 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.0 , 0.3037342 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.0 , 0.6667144 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.1 , 0.00915592 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.1 , 0.01827034 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.1 , 0.03049858 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.1 , 0.01879724 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.1 , 0.030684180000000002 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.1 , 0.09060794000000001 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.1 , 0.31795660000000003 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.1 , 0.6653656 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.1 , 0.08322044 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.1 , 0.3065504 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.1 , 0.6809136 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.2 , 0.00915828 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.2 , 0.01876982 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.2 , 0.03238484 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.2 , 0.0055046999999999995 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.2 , 0.01008158 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.2 , 0.01898458 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.2 , 0.03292084 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.2 , 0.3175916 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.2 , 0.6778107999999999 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.2 , 0.0236965 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.2 , 0.09308574 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.2 , 0.3206792 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.2 , 0.7115254 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.3 , 0.02016982 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.3 , 0.03339258 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.3 , 0.00555684 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.3 , 0.02116304 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.3 , 0.03315776 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.3 , 0.089072 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.3 , 0.3204884 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.3 , 0.6754548 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.3 , 0.0783546 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.3 , 0.3049766 , 1
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.3 , 0.6564314 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.4 , 0.01022994 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.4 , 0.0193785 , 1
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.4 , 0.0313234 , 1
