inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.1; crossover_prob = 0.2 , 1.4293188 , 0
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.8 , 0.1769962 , 6.36
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.9 , 0.1847444 , 6.36
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.4 , 1.4292236 , 6.44
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.5 , 0.04067588 , 6.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.5 , 0.064746952 , 6.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 1.0 , 0.043916296 , 6.52
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.2 , 1.4240376000000001 , 6.52
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.3 , 1.4397672 , 6.52
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 1.0 , 1.4358304 , 6.56
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.2 , 1.4951952 , 6.64
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.3 , 0.64579276 , 6.72
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.8 , 0.057606728 , 6.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.3 , 0.62608628 , 6.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.3 , 1.4171108 , 6.88
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.9 , 1.450364 , 6.92
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.4 , 0.040341848 , 6.96
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.3 , 0.059545676 , 7.04
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.3 , 0.060734032 , 7.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 1.0 , 0.18615632 , 7.08
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.0 , 0.64971488 , 7.08
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.3 , 0.7005894 , 7.16
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.5 , 0.6520436000000001 , 7.16
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.7 , 0.1781202 , 7.16
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.6 , 1.4178208 , 7.24
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.1 , 0.07326676 , 7.36
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.2 , 0.68222924 , 7.36
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.2 , 0.044572912 , 7.36
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 1.0 , 0.062043552 , 7.36
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.5 , 1.4220812 , 7.36
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 1.0 , 0.65148192 , 7.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.2 , 1.464432 , 7.44
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 1.0 , 0.048810264 , 7.44
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.1; crossover_prob = 1.0 , 0.1723092 , 7.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.0 , 1.3779552 , 7.48
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.3 , 0.04373424 , 7.52
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.1 , 0.047144256 , 7.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.2 , 0.044468428 , 7.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.4 , 1.4138392 , 7.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.4 , 0.63138488 , 7.64
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.9 , 0.06596998 , 7.68
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.6 , 0.04577138 , 7.72
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.5 , 0.1715532 , 7.76
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.0 , 0.049843068 , 7.76
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.7 , 0.0258737 , 7.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.7 , 0.61933164 , 7.84
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.9 , 0.043299936 , 7.92
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.3 , 0.050473592 , 7.96
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.1 , 0.61419872 , 8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.8 , 1.4960884 , 8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.7 , 0.056776952 , 8.08
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.9 , 0.62107436 , 8.08
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.0 , 1.3925084 , 8.08
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.9 , 0.70466988 , 8.08
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.0 , 0.06022142 , 8.12
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.6 , 0.021203984 , 8.2
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 1.0 , 0.021067624 , 8.24
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.1 , 1.37772 , 8.28
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.8 , 0.6644574 , 8.36
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.4 , 0.065953436 , 8.36
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.0 , 0.067655504 , 8.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.5 , 0.046155296 , 8.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.9 , 1.4957824 , 8.48
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.2 , 0.65294092 , 8.52
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.9 , 0.02502224 , 8.56
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.0 , 0.04996868 , 8.56
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.4 , 0.059466208 , 8.56
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 1.0 , 0.056978628 , 8.6
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.4 , 1.4057096 , 8.6
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.4 , 0.044058096 , 8.64
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.1 , 0.63178532 , 8.68
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.4 , 0.6674684399999999 , 8.68
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.7 , 0.61260192 , 8.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.3 , 1.386506 , 8.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.7 , 0.65887388 , 8.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.8 , 0.054587708 , 8.92
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.2 , 0.043830012 , 8.96
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.5 , 0.6579560799999999 , 9
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.1 , 0.63494284 , 9.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.6 , 0.66366188 , 9.04
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.2 , 1.347724 , 9.24
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.3 , 0.043077728 , 9.28
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.4 , 0.063137416 , 9.28
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.7 , 1.4636096 , 9.28
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.8 , 0.043668192 , 9.4
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.7 , 0.02298858 , 9.56
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.1; crossover_prob = 0.4 , 0.023490348 , 9.56
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.5 , 0.65996216 , 9.56
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.1 , 0.68339564 , 9.64
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.1; crossover_prob = 0.7 , 0.043322596 , 9.64
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.2 , 0.66241472 , 9.72
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 1.0 , 1.4501836 , 9.72
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 1.0 , 1.443458 , 9.72
inputfile = ssp_20.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.2 , 0.061351204 , 9.76
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.1 , 0.060605728 , 9.76
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.2 , 0.042979912 , 9.8
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.6 , 0.6383538 , 9.8
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.1 , 0.062041884 , 9.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.7 , 0.17709204 , 9.84
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.5 , 1.3997056 , 9.92
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.8 , 0.18891864 , 9.96
inputfile = ssp_20.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.8 , 0.025644568 , 10
